gender,points,badges_cnt,user_grade,user_city,has_teacher_cnt,is_self_coach,has_student_cnt,belongs_to_class_cnt,has_class_cnt,total_sec_taken,is_correct
male,43199,7,4,hc,7,0,0,5,0,23.46315789473684,1
unspecified,170375,31,4,ylc,1,0,0,1,0,23.84297520661157,1
no_value,32200,2,4,hc,1,0,0,1,0,42.29545454545455,0
no_value,716,0,4,kh,0,0,0,0,0,86.0,1
no_value,41285,1,4,tc,0,0,0,0,1,23.291666666666668,1
no_value,36890,2,4,kh,1,0,0,1,0,47.99206349206349,1
male,43665,4,4,kh,1,0,0,1,0,41.95588235294117,1
male,113146,14,4,kh,3,0,0,3,0,19.48847926267281,1
female,346,0,4,ml,1,0,0,1,0,27.428571428571427,0
unspecified,58218,4,4,tn,2,0,0,1,0,36.833333333333336,1
male,4027,0,4,kh,0,0,0,0,0,54.7,1
male,69903,6,4,chc,1,0,0,1,0,30.8015873015873,1
female,133974,9,4,hc,1,0,0,1,0,31.32051282051282,1
no_value,34175,1,4,hc,1,0,0,1,0,41.123456790123456,1
no_value,31770,3,4,hc,1,0,0,1,0,39.208333333333336,1
male,583632,28,4,ttct,1,0,0,1,0,28.581151832460733,1
no_value,121790,6,4,cy,1,0,0,1,0,28.92276422764228,1
no_value,14178,1,4,tp,0,0,0,0,0,96.08823529411764,1
male,205507,26,4,kh,2,0,0,2,0,20.752890173410403,1
no_value,1003,0,4,tp,1,0,0,1,0,26.0,1
no_value,32930,1,4,hc,1,0,0,1,0,47.92592592592592,1
female,6612,0,4,ntpc,0,0,0,0,0,36.5625,0
no_value,24131,5,4,ylc,0,0,0,0,0,22.045454545454547,1
female,166252,20,4,kh,4,1,7,6,2,27.072202166064983,1
male,85125,8,4,chc,1,0,0,1,0,28.818181818181817,1
no_value,106523,11,4,kh,1,0,0,1,0,24.74269005847953,1
no_value,151437,22,4,ylc,1,0,0,1,0,54.773648648648646,1
no_value,9525,0,4,chc,1,0,0,1,0,29.41176470588235,1
male,180494,11,4,kh,2,0,0,2,0,25.833740831295845,1
no_value,59137,4,5,tn,1,0,0,0,0,67.3876923076923,1
no_value,55180,8,5,ty,0,0,0,0,0,56.62921348314607,1
no_value,12862,1,5,kh,0,0,0,0,0,12.073170731707316,1
no_value,2100,1,5,tn,1,0,0,1,0,96.86363636363636,0
no_value,27608,7,5,hc,1,0,0,1,0,40.96551724137931,0
no_value,19049,1,5,hc,1,0,0,1,0,28.166666666666668,1
no_value,5910,1,5,tn,1,0,0,1,0,76.28571428571429,1
no_value,15745,1,5,hc,1,0,0,1,0,108.25,1
no_value,13350,5,5,ty,1,0,0,0,0,74.71428571428571,0
female,148359,31,5,ty,2,0,0,2,0,46.82386363636363,1
no_value,18660,2,5,kh,1,0,0,1,0,56.0,0
no_value,71418,14,5,ty,0,0,0,0,0,43.242105263157896,1
no_value,25015,1,5,hc,1,0,0,1,0,33.11764705882353,1
female,779411,31,5,tc,1,0,0,1,0,20.37131020196789,1
no_value,24970,1,5,tn,1,0,0,1,0,53.774193548387096,1
no_value,3210,0,5,ylc,0,0,0,0,0,37.45,1
female,2282,0,5,kh,0,0,0,0,0,18.25,0
no_value,31552,1,5,kh,1,0,0,1,0,32.8,1
male,87313,17,5,ty,2,0,0,2,0,57.13875598086124,1
no_value,12900,4,5,ty,1,0,0,0,0,69.625,1
male,119253,27,5,ty,2,0,0,2,0,25.897172236503856,1
no_value,4530,0,5,chc,1,0,0,1,0,57.285714285714285,1
no_value,18320,1,5,hc,1,0,0,1,0,69.95652173913044,0
unspecified,79013,20,5,ty,2,0,0,2,0,70.40462427745665,1
no_value,6810,0,5,kh,0,0,0,0,0,32.15,1
female,8748,0,5,chc,0,0,0,0,0,72.6,1
no_value,82750,9,5,ntpc,1,0,0,1,0,56.22,1
no_value,95500,17,5,cy,1,0,0,1,0,35.53273137697517,1
no_value,14235,2,5,kh,1,0,0,1,0,97.42857142857144,0
female,209823,27,5,ty,1,0,0,1,0,36.511756569847854,1
no_value,70676,6,5,hc,2,0,0,2,0,26.55913978494624,1
no_value,21956,1,5,kh,1,0,0,1,0,73.73684210526316,1
no_value,108512,9,5,ty,1,0,0,1,0,55.55871886120996,1
male,140071,23,5,tc,0,0,0,0,1,17.4934036939314,1
no_value,38813,5,5,ylc,1,0,0,1,0,31.548076923076923,1
no_value,113830,42,5,kh,0,0,0,0,0,47.13252032520325,0
no_value,159162,12,5,kh,1,0,0,1,0,19.67833981841764,1
male,32290,1,5,kh,1,0,0,1,0,48.82456140350877,1
no_value,12825,4,5,tp,1,0,0,1,0,55.73076923076923,1
no_value,104459,5,5,hc,1,0,0,1,0,25.526970954356848,1
no_value,5897,0,5,kh,0,0,0,0,0,29.666666666666668,1
no_value,1420,0,5,tn,1,0,0,1,0,183.625,1
no_value,24789,4,5,kh,1,0,0,1,0,20.6875,0
male,70190,9,5,tn,1,0,0,1,0,32.852842809364546,1
male,117030,29,5,ty,2,0,0,2,0,38.76875,1
unspecified,28794,1,5,kh,1,0,0,1,0,57.52941176470589,1
male,190163,49,5,tp,1,0,0,0,0,20.563636363636363,1
no_value,20925,6,5,cy,1,0,0,1,0,71.125,1
male,64500,16,5,ty,1,0,0,1,0,72.18939393939394,1
no_value,20830,1,5,kh,1,0,0,1,0,57.82608695652174,1
no_value,24145,1,5,hc,1,0,0,1,0,29.28,1
unspecified,387109,32,5,ty,2,0,0,2,0,31.073104693140795,1
no_value,13845,1,5,hc,1,0,0,1,0,104.0,0
male,302527,47,5,ty,2,0,0,2,0,29.633079847908743,1
female,132656,28,5,ty,2,0,0,2,0,57.91836734693877,1
no_value,975,0,5,tc,0,0,0,0,0,94.5,1
no_value,185060,35,5,kh,1,0,0,1,0,41.42578125,1
no_value,39301,3,5,tn,1,0,0,1,0,10.38181818181818,1
no_value,450,0,5,ntpc,0,0,0,0,0,23.666666666666668,0
male,327,0,5,ylc,2,0,0,2,0,50.0,0
no_value,20655,1,5,kh,1,0,0,1,0,79.91666666666667,1
no_value,22075,1,5,kh,1,0,0,1,0,31.65217391304348,1
no_value,18084,1,5,hc,1,0,0,1,0,46.51851851851852,1
male,32809,9,5,kh,1,0,0,1,0,39.97368421052632,1
no_value,9775,0,5,hc,1,0,0,1,0,25.20689655172414,0
male,89158,20,6,ntpc,1,0,0,1,0,25.182926829268293,1
no_value,116955,15,6,tn,1,0,0,0,0,45.01931034482759,1
no_value,5160,0,6,kh,0,0,0,0,0,14.77777777777778,1
male,11385,4,6,kh,1,0,0,1,0,45.2,1
male,146464,14,6,tp,2,0,0,2,0,29.02201257861635,1
male,79280,2,6,ntpc,1,0,0,1,0,18.94117647058824,1
no_value,81546,9,6,ntpc,1,0,0,1,0,49.53526970954357,1
no_value,6375,0,6,kh,0,0,0,0,0,43.588235294117645,1
male,12263,1,6,ntpc,1,0,0,1,0,32.351351351351354,1
unspecified,51764,11,6,tc,0,0,0,0,0,72.59558823529412,1
male,145378,25,6,ty,2,0,0,2,0,72.09006928406467,1
no_value,2775,0,6,hlc,1,0,0,1,0,58.04347826086956,1
unspecified,8155,0,6,kh,0,0,0,0,0,51.65217391304348,1
no_value,40942,4,6,hlc,1,0,0,1,0,23.28767123287671,1
male,207813,23,6,ty,2,0,0,2,0,42.32404181184669,1
no_value,80557,13,6,ntpc,1,0,0,1,0,33.34272300469483,1
no_value,2925,0,6,kh,0,0,0,0,0,106.625,1
no_value,12724,5,6,ty,1,0,0,0,0,75.72340425531915,1
no_value,5235,0,6,kh,0,0,0,0,0,34.06666666666667,1
no_value,13574,1,6,hc,0,0,0,0,0,29.545454545454547,1
no_value,5400,0,6,kh,0,0,0,0,0,27.142857142857142,1
no_value,10914,4,6,ty,0,0,0,0,0,56.1875,0
male,153699,26,6,tc,0,0,0,0,0,9.01923076923077,1
female,103551,9,6,ntpc,1,0,0,1,0,43.65981735159817,1
male,2730,0,6,kh,0,0,0,0,0,15.0,0
female,5175,0,6,kh,0,0,0,0,0,32.666666666666664,1
male,23480,6,6,ntpc,1,1,1,1,1,29.49275362318841,1
no_value,175,0,6,ntpc,1,0,0,0,0,0.0,0
no_value,11153,5,6,tc,1,0,0,1,0,23.83333333333333,1
no_value,5229,0,6,kh,0,0,0,0,0,25.043478260869566,1
female,5475,0,6,ntpc,1,0,0,1,0,42.23076923076923,1
no_value,1875,0,6,ty,1,0,0,1,0,127.91666666666669,1
no_value,8615,0,6,kh,0,0,0,0,0,24.05555555555556,1
no_value,5659,0,6,ml,1,0,0,0,0,74.57142857142857,0
no_value,5325,0,6,kh,0,0,0,0,0,37.266666666666666,1
no_value,18225,2,7,kh,0,0,0,0,0,35.34313725490196,1
male,119219,15,7,ptc,2,0,0,4,0,71.82089552238806,1
no_value,3424,3,7,ntpc,2,0,0,3,0,51.42857142857143,1
no_value,13185,1,7,tp,0,0,0,0,0,23.642857142857142,1
no_value,33870,8,7,tp,1,0,0,1,0,24.08510638297872,0
no_value,17178,1,7,ptc,1,0,0,1,0,49.07407407407408,1
no_value,53507,8,7,ptc,1,0,0,1,0,36.4434250764526,1
no_value,21519,2,7,ty,0,0,0,0,0,22.933333333333334,1
no_value,139,0,7,ntpc,0,0,0,0,0,31.0,0
unspecified,12525,2,7,tp,0,0,0,0,0,50.19642857142857,1
no_value,9420,0,7,tc,0,0,0,0,0,87.58620689655173,0
unspecified,29445,3,7,ty,0,0,0,0,0,15.258064516129032,1
no_value,28521,7,7,tp,0,0,0,0,0,78.66666666666667,1
male,44240,6,7,ntpc,2,1,2,2,1,23.693548387096776,1
male,9105,1,7,ty,0,0,0,0,0,32.0,1
no_value,9525,0,7,tp,1,0,0,1,0,58.50819672131148,1
male,6537,0,7,tp,0,0,0,0,0,40.85714285714285,1
no_value,8186,0,7,tc,0,0,0,0,0,36.48,1
female,9622,0,7,ty,0,0,0,0,0,52.47222222222222,1
no_value,23000,8,7,ptc,1,0,0,2,0,67.19444444444444,1
unspecified,205661,13,7,ntpc,0,0,0,0,0,66.84514925373135,1
female,63702,7,7,tc,0,0,0,0,0,25.080459770114945,1
unspecified,115785,29,8,hc,1,0,0,0,0,40.53511705685619,1
no_value,4535,0,8,ntpc,0,0,0,0,0,30.125,1
no_value,19223,6,8,ntpc,0,0,0,0,0,332.7307692307692,1
no_value,26550,4,8,ptc,0,0,0,0,0,35.38333333333333,1
no_value,7156,1,8,tc,0,0,0,0,0,123.0,1
female,44070,8,8,ty,0,0,0,0,0,18.553763440860216,1
no_value,11310,1,8,ilc,2,0,0,1,0,5.916666666666667,1
no_value,11281,1,8,hlc,0,0,0,0,0,195.9047619047619,0
no_value,31545,4,9,ty,1,0,0,0,0,53.032679738562095,1
no_value,21000,7,9,ntpc,1,0,0,0,0,53.21951219512195,1
no_value,7104,1,9,tp,0,0,0,0,0,54.92857142857143,0
male,58852,23,9,hc,1,0,0,0,0,39.186351706036746,1
male,6525,0,9,ntpc,1,0,0,0,0,156.95,0
no_value,2207,0,10,ntpc,0,0,0,0,0,12.916666666666666,1
no_value,19285,2,10,hc,11,0,0,17,0,30.65853658536585,1
no_value,5085,0,11,ntct,0,0,0,0,0,20.2972972972973,1
no_value,52113,4,12,ty,1,0,0,1,0,54.36842105263158,1
unspecified,47593,6,12,ty,1,0,0,1,0,45.479674796747965,1
no_value,70623,11,12,ty,1,0,0,1,0,24.991071428571427,1
no_value,50994,6,12,ty,1,0,0,1,0,37.81739130434783,1
no_value,6825,1,1,ptc,1,0,0,1,0,76.75,1
male,7066,0,1,kh,0,0,0,0,0,57.9375,1
no_value,10350,4,1,ptc,1,0,0,1,0,59.05263157894737,1
no_value,9825,0,2,ptc,1,0,0,1,0,80.33333333333333,1
female,20730,9,2,tp,0,0,0,0,0,49.891891891891895,1
no_value,37877,5,2,ntpc,0,0,0,0,0,33.42857142857143,1
no_value,12684,4,2,tp,0,0,0,0,0,8.2,1
male,33479,5,2,ylc,2,0,0,3,0,25.6231884057971,1
no_value,11325,1,2,ptc,1,0,0,1,0,34.583333333333336,1
no_value,27087,2,2,ntpc,0,0,0,0,0,64.77777777777777,1
female,36567,8,3,ntpc,0,0,0,0,1,44.14634146341464,1
no_value,3525,0,3,kh,0,0,0,0,0,153.8,1
female,8204,1,3,tc,2,0,0,2,0,47.131147540983605,0
no_value,3475,0,3,tp,0,0,0,0,0,90.14285714285714,1
female,29767,2,3,ntpc,0,0,0,0,0,24.775280898876403,1
no_value,22355,7,3,tp,0,0,0,0,0,26.85483870967742,1
no_value,38070,1,4,ptc,1,0,0,1,0,49.77151335311573,1
unspecified,1359,0,4,tp,0,0,0,0,0,252.3333333333333,0
no_value,5925,0,4,kh,0,0,0,0,0,46.97435897435897,1
male,60638,8,4,tp,1,0,0,0,0,71.97619047619048,1
no_value,1950,0,4,kh,0,0,0,0,0,31.3,1
no_value,35808,2,4,ptc,1,0,0,1,0,48.17153284671533,1
no_value,48405,1,4,ptc,1,0,0,1,0,35.03125,1
no_value,45080,4,4,kh,0,0,0,0,0,25.72888888888889,1
no_value,29325,4,4,ptc,1,0,0,1,0,56.83950617283951,1
no_value,1200,0,4,ntpc,1,0,0,1,0,51.375,1
female,27343,2,4,ptc,1,0,0,1,0,42.46774193548387,1
no_value,52067,17,4,tc,0,0,0,0,0,32.696969696969695,1
no_value,18950,2,4,tn,0,0,0,0,1,117.8695652173913,1
no_value,16041,4,4,ptc,1,0,0,1,0,29.837209302325583,1
no_value,67365,1,4,ptc,1,0,0,1,0,34.671779141104295,1
no_value,27125,3,4,ptc,1,0,0,1,0,46.01509433962264,1
no_value,300,0,5,tc,2,0,0,3,0,21.33333333333333,1
female,8778,1,5,tp,0,0,0,0,0,30.22222222222222,1
no_value,31474,9,5,tc,0,0,0,0,0,30.705263157894738,1
female,28075,11,5,tc,1,0,0,1,0,72.62068965517241,0
male,104027,5,5,tn,1,0,0,1,0,35.23463687150838,1
no_value,41290,2,5,ptc,1,0,0,1,0,32.03785488958991,1
male,61052,6,5,ptc,2,0,0,2,0,15.553398058252426,1
no_value,12460,2,5,ptc,1,0,0,1,0,38.75,1
no_value,12699,3,5,kh,0,0,0,0,0,31.03846153846154,1
no_value,36195,1,5,ptc,1,0,0,1,0,17.6640625,1
unspecified,7650,4,5,ylc,1,0,0,1,0,35.86666666666667,0
male,28845,1,5,tc,1,0,0,1,0,67.47945205479452,1
no_value,8227,0,6,tp,0,0,0,0,0,48.45,1
no_value,3589,0,6,ptc,0,0,0,0,0,43.54545454545455,1
female,1650,2,6,ylc,1,0,0,1,0,55.40909090909091,0
no_value,7597,1,6,ntpc,0,0,0,0,0,45.53846153846154,1
unspecified,15675,2,6,ylc,1,0,0,1,0,35.145833333333336,1
no_value,49295,9,6,tc,0,0,0,0,0,21.47945205479452,1
no_value,52958,7,6,tp,0,0,0,0,0,49.174418604651166,1
female,17131,4,6,tp,0,0,0,0,0,20.87804878048781,1
unspecified,13875,2,6,ylc,1,0,0,1,0,30.260416666666668,1
female,141642,8,6,tn,1,0,0,1,0,28.493212669683256,1
no_value,30223,4,6,ntpc,0,0,0,0,0,16.7,1
female,10050,2,6,ylc,1,0,0,1,0,39.87692307692308,1
male,3404,1,6,ylc,1,0,0,1,0,22.622222222222224,0
no_value,7425,2,6,tp,0,0,0,0,0,24.714285714285715,1
female,74256,12,6,tp,0,0,0,0,0,25.673553719008265,0
unspecified,11100,2,6,ylc,1,0,0,1,0,40.10526315789474,1
no_value,2090,0,6,ptc,0,0,0,0,0,19.2,1
unspecified,64687,1,6,tn,1,0,0,1,0,22.64012738853503,1
female,13125,5,6,ylc,1,0,0,1,0,26.923809523809524,1
unspecified,20526,3,6,ylc,1,0,0,1,0,26.328,1
female,4425,1,6,ylc,1,0,0,1,0,96.8,1
male,148809,30,6,ntpc,1,1,9,1,1,22.87037037037037,1
no_value,6580,1,6,tc,0,0,0,0,0,12.956521739130435,1
no_value,6529,1,6,tp,0,0,0,0,0,37.27272727272727,1
no_value,103934,26,6,tp,0,0,0,0,0,39.70557029177719,1
unspecified,12750,3,6,ylc,1,0,0,1,0,36.82222222222222,1
unspecified,8925,0,6,ylc,1,0,0,1,0,67.16,1
no_value,43581,11,6,tp,0,0,0,0,0,34.97709923664122,1
unspecified,8475,0,6,ylc,1,0,0,1,0,51.43939393939394,1
unspecified,5969,1,6,tc,0,0,0,0,0,10.3125,1
female,2711,0,7,tn,3,0,0,3,0,53.5,1
no_value,6375,0,7,tn,0,0,0,0,0,20.176470588235293,1
female,65917,3,7,tp,1,0,0,1,0,57.8359375,1
no_value,7125,3,7,tc,1,0,0,1,0,24.22222222222222,1
no_value,22125,9,7,tp,1,0,0,1,0,18.05263157894737,1
unspecified,75219,34,7,hc,1,0,0,1,0,20.60778859527121,0
no_value,9219,1,7,ylc,0,0,0,0,0,38.44117647058823,1
no_value,9363,5,7,ntpc,0,0,0,0,0,11.85,1
no_value,52855,21,7,cy,1,0,0,1,0,20.278026905829595,0
unspecified,20783,3,7,ntpc,0,0,0,0,0,43.44444444444444,1
female,78327,24,7,hc,1,0,0,1,0,40.21896162528217,0
no_value,1650,0,7,tc,0,0,0,0,0,48.75,1
male,9525,0,7,ylc,1,0,0,1,0,57.61290322580645,1
male,13195,4,7,ylc,1,0,0,1,0,23.62608695652174,1
unspecified,825,1,7,ml,1,0,0,2,0,210.0,1
no_value,355,0,7,ptc,1,0,0,1,0,55.66666666666666,0
male,893,0,7,tp,0,0,0,0,0,85.0,1
no_value,8444,0,7,ylc,0,0,0,0,0,44.73684210526316,1
no_value,3317,0,7,ntpc,0,0,0,0,0,75.3076923076923,1
no_value,1200,0,7,kh,0,0,0,0,0,18.8,1
no_value,1312,0,7,tc,0,0,0,0,0,5.4,1
no_value,2933,0,8,ylc,0,0,0,0,0,37.375,0
no_value,4696,0,8,tp,0,0,0,0,0,105.70588235294116,1
male,47367,21,8,hc,1,0,0,1,0,64.05069124423963,0
male,16333,4,8,ntpc,0,0,0,0,0,13.90625,1
no_value,1626,0,8,kh,0,0,0,0,0,18.4,1
no_value,17493,3,8,ylc,0,0,0,0,0,12.12037037037037,1
female,11175,2,8,ylc,1,0,0,1,0,45.80821917808219,1
no_value,225,0,8,tn,1,0,0,1,0,265.75,0
male,29115,5,8,ttct,1,0,0,1,0,38.36082474226804,1
no_value,16660,6,8,ylc,0,0,0,0,0,11.862068965517242,1
unspecified,11895,1,8,ylc,0,0,0,0,0,13.0,1
female,20400,1,8,chc,1,0,0,1,0,30.91,1
no_value,10221,1,8,tn,0,0,0,0,0,19.4,1
male,28986,16,8,hc,1,0,0,1,0,39.83815028901734,0
no_value,15540,1,8,ylc,0,0,0,0,0,19.625,1
no_value,13486,1,8,ylc,0,0,0,0,0,14.098039215686274,1
no_value,44290,15,8,cy,1,0,0,1,0,51.39473684210526,1
no_value,205125,30,8,ntpc,0,0,0,0,0,73.54909819639279,1
male,34050,18,8,hc,1,0,0,1,0,63.012121212121215,0
no_value,5775,1,9,tn,2,0,0,2,0,37.52941176470589,1
no_value,3523,0,9,tp,0,0,0,0,0,30.2,1
no_value,116643,42,10,tc,0,0,0,0,0,31.111627906976743,0
female,25898,1,10,tp,0,0,0,0,0,13.909090909090908,1
no_value,2850,2,11,tp,1,0,0,1,0,34.63636363636363,0
female,8785,2,12,ylc,0,0,0,0,0,14.0,0
no_value,94385,25,1,tc,0,0,0,0,0,63.38498789346247,1
no_value,8700,0,1,tp,1,0,0,1,0,30.4,1
no_value,16573,1,1,chc,1,0,0,1,0,41.319148936170215,1
no_value,60413,5,1,ilc,0,0,0,0,0,37.62011173184357,1
no_value,11794,1,2,kh,0,0,0,0,0,118.77777777777776,1
male,8250,0,2,kh,0,0,0,0,0,52.583333333333336,1
no_value,58508,6,2,tc,1,0,0,1,0,23.066666666666663,0
no_value,74587,4,2,chc,1,0,0,1,0,17.489655172413794,1
female,24020,8,3,tp,2,0,0,2,0,34.2020202020202,1
unspecified,7493,0,3,tp,1,0,0,1,0,29.11111111111111,1
no_value,19427,8,3,tp,0,0,0,0,0,63.25714285714286,1
no_value,581,0,3,tp,0,0,0,0,0,152.25,0
male,525,0,3,tc,0,0,70,0,1,24.0,1
no_value,37798,3,3,ilc,1,0,0,1,0,27.107526881720432,1
no_value,14849,2,3,tp,1,0,0,1,0,68.4,1
no_value,18585,2,3,hlc,0,0,0,0,0,101.41304347826087,1
unspecified,589289,40,3,ilc,4,1,1,5,1,23.14635294117647,1
unspecified,160473,37,3,tp,0,0,0,0,0,56.14893617021277,1
no_value,975,0,3,tp,0,0,0,0,0,19.0,0
no_value,7493,0,3,tp,1,0,0,1,0,51.48837209302326,1
unspecified,175824,14,3,tp,2,0,0,2,0,27.28056112224449,1
no_value,9150,1,4,tc,1,0,0,1,0,92.31168831168831,1
no_value,44348,5,4,kh,1,0,0,1,0,30.818791946308725,1
no_value,5850,0,4,ntpc,6,0,0,6,0,67.94117647058823,1
no_value,24165,1,4,kh,1,0,0,1,0,51.9264705882353,1
male,69228,11,4,chc,0,0,0,0,0,49.85806451612903,1
female,33672,7,4,tc,0,0,0,0,0,21.14583333333333,1
female,89129,11,4,ntpc,1,0,0,3,6,18.31868131868132,1
no_value,11645,1,4,ty,0,0,0,0,0,85.23684210526316,1
male,20095,1,4,ntpc,6,0,100,12,3,7.0,1
female,71794,8,4,ty,3,0,0,4,0,82.56135770234987,1
no_value,2985,0,5,tp,0,0,0,0,0,21.647058823529413,1
no_value,45737,1,5,tp,0,0,0,0,0,36.26829268292683,1
no_value,3600,0,5,ty,0,0,0,0,0,40.25,1
no_value,50740,7,5,chc,1,0,0,1,0,68.10091743119266,1
male,55063,9,5,tc,12,1,5,13,2,23.09178743961353,1
male,17121,3,5,ntpc,0,0,0,0,0,19.38888888888889,1
no_value,2100,0,5,ntpc,0,0,0,0,0,21.2,0
female,48805,2,5,chc,1,0,0,1,0,64.70899470899471,1
female,86715,7,5,ptc,6,0,0,6,0,52.84601113172542,1
no_value,9100,0,5,ntpc,1,0,0,4,0,16.875,1
female,207670,28,5,ty,1,0,0,1,0,42.07542262678804,1
male,21625,7,5,tp,0,0,0,0,0,13.75,1
male,66903,13,5,tp,0,0,0,0,0,38.01639344262295,1
male,88364,24,5,ty,1,0,0,1,0,22.606666666666666,1
no_value,7418,1,5,tp,0,0,0,0,0,45.20512820512821,1
female,116552,19,5,kh,1,0,0,1,1,32.61394101876676,1
no_value,48007,6,5,chc,1,0,0,1,0,47.92397660818713,1
female,45611,18,5,ntpc,1,0,0,1,0,137.2962962962963,1
no_value,64355,6,5,tc,0,0,0,0,0,49.22072072072072,1
male,141216,52,6,ptc,0,0,0,0,0,29.915294117647058,0
no_value,21132,5,6,tp,0,0,0,0,0,58.625,1
no_value,46858,2,6,tc,1,0,0,1,0,149.73170731707316,1
no_value,21322,3,6,tp,0,0,0,0,0,136.84172661870502,1
no_value,15830,6,6,tp,1,0,0,1,0,62.01724137931034,1
no_value,17735,1,6,tc,1,0,0,1,0,46.46268656716418,1
no_value,594,0,6,tp,0,0,0,0,0,11.666666666666666,0
male,15325,4,6,ylc,2,0,0,2,0,42.42028985507246,1
no_value,14251,4,6,tp,1,1,13,1,1,8.5,1
female,10725,6,6,ptc,0,0,0,0,0,32.0,1
female,10202,2,6,tn,1,0,0,1,0,47.05555555555556,1
no_value,250713,44,6,tc,0,0,0,0,0,81.75427542754275,1
no_value,9385,0,6,tc,0,0,0,0,0,21.166666666666668,1
female,48683,12,6,ntpc,0,0,0,0,0,69.0609756097561,1
male,55640,16,6,ntpc,1,0,0,1,0,37.91666666666666,1
no_value,12120,2,6,tp,0,0,0,0,0,32.225806451612904,1
female,58073,14,6,ntpc,2,0,0,2,1,24.659574468085108,1
no_value,655,0,7,ty,0,0,0,0,0,63.333333333333336,0
male,104375,28,7,chc,2,0,0,2,0,71.33507853403141,1
male,7485,3,7,tc,2,0,0,3,0,5.666666666666667,0
no_value,7500,1,7,ty,0,0,0,0,0,42.95652173913044,1
unspecified,94901,8,7,ntpc,1,0,5,1,1,23.838983050847457,1
male,25887,15,7,kh,0,0,0,0,1,60.42105263157895,0
no_value,52095,2,7,tc,0,0,0,0,0,168.52631578947367,1
no_value,100112,26,7,ntpc,1,0,0,1,0,45.42533936651584,1
no_value,9357,0,7,kh,0,0,0,0,0,34.973684210526315,1
no_value,1425,0,7,kh,0,0,0,0,0,21.0,1
no_value,17503,1,7,kh,0,0,0,0,0,33.61904761904762,1
no_value,28170,7,7,tp,0,0,0,0,0,13.8,1
no_value,57600,14,7,tp,0,0,0,0,0,162.015625,1
female,4236,2,8,ylc,1,0,0,0,0,64.54761904761905,0
no_value,4848,0,8,chc,1,0,0,1,0,89.81818181818181,1
no_value,13040,1,8,tp,0,0,0,0,0,26.17948717948718,1
no_value,975,0,8,cy,0,0,0,0,0,110.66666666666669,1
female,3348,0,8,ylc,1,0,0,0,0,105.63636363636364,1
no_value,9390,0,8,ty,0,0,0,0,0,53.9375,1
female,1279,0,8,ylc,1,0,0,0,0,157.8235294117647,0
female,1200,0,8,tp,0,0,0,0,0,40.25,1
unspecified,9545,0,8,ntpc,0,0,0,0,0,45.43859649122807,1
female,3783,0,8,ylc,1,0,0,0,0,134.16,1
female,2100,1,8,ylc,1,0,0,0,0,187.0833333333333,0
no_value,3924,0,8,tc,0,0,0,0,0,20.8,1
female,95428,21,8,kh,1,0,0,1,0,47.5,1
no_value,71162,12,8,tc,0,0,0,0,0,22.95,1
no_value,7676,2,8,ptc,0,0,0,0,0,42.16666666666666,0
no_value,25801,7,8,cy,0,0,0,0,0,29.5,0
unspecified,6975,2,9,ylc,1,0,0,0,0,114.73214285714286,1
unspecified,12075,5,9,ylc,1,0,0,0,0,39.44329896907217,1
female,3300,1,9,ylc,1,0,0,0,0,106.44,0
unspecified,5700,0,9,ylc,1,0,0,0,0,116.05405405405403,1
female,5550,0,9,ylc,1,0,0,0,0,99.97142857142858,1
no_value,5325,0,9,kh,0,0,0,0,0,48.5625,1
unspecified,7425,1,9,ylc,1,0,0,0,0,65.9322033898305,1
female,4800,0,9,ylc,1,0,0,0,0,92.28125,1
unspecified,9375,0,9,ylc,1,0,0,0,0,79.59574468085107,1
unspecified,10875,2,9,ylc,1,0,0,0,0,54.41379310344828,1
unspecified,10275,1,9,ylc,1,0,0,0,0,80.56862745098039,1
male,4291,0,9,ylc,1,0,0,0,0,43.833333333333336,1
female,4575,0,9,ylc,1,0,0,0,0,110.5945945945946,1
female,7800,0,9,ylc,1,0,0,0,0,69.37735849056604,1
no_value,5925,0,9,ty,1,0,0,1,0,28.666666666666668,1
unspecified,10875,1,9,ylc,1,0,0,0,0,60.125,1
unspecified,5633,0,9,ylc,1,0,0,0,0,112.71428571428572,1
female,975,0,9,ylc,1,0,0,0,0,397.4285714285714,1
female,5700,0,9,ylc,1,0,0,0,0,100.86842105263158,1
unspecified,8700,4,9,ylc,1,0,0,0,0,55.07692307692308,1
unspecified,12300,2,9,ylc,1,0,0,0,0,57.785714285714285,1
unspecified,10950,2,9,ylc,1,0,0,0,0,57.58490566037736,1
unspecified,9150,0,9,ylc,1,0,0,0,0,23.6046511627907,1
unspecified,11475,2,9,ylc,1,0,0,0,0,34.97959183673469,1
male,33364,3,9,hc,2,0,0,2,1,89.17460317460318,1
female,38625,12,9,ylc,1,0,0,0,0,37.083333333333336,0
no_value,3375,0,10,tc,0,0,0,0,0,42.142857142857146,1
unspecified,4950,1,10,ylc,1,0,0,0,0,48.22727272727273,1
no_value,8700,2,10,tp,0,0,0,0,0,14.7,1
female,10185,4,10,ntpc,1,0,0,0,0,22.166666666666668,1
unspecified,189333,29,10,ilc,0,0,0,0,1,48.2042042042042,1
unspecified,11775,1,10,ylc,1,0,0,0,0,57.9264705882353,1
no_value,154,0,12,ylc,0,0,0,0,0,73.0,1
male,10983,3,12,ylc,1,0,0,1,0,51.63265306122449,1
